date,info
2019-08-26 21:50:18.452000+00:00,"{""illuminance"":6,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:50:38.559000+00:00,"{""illuminance"":6,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:50:38.583000+00:00,"{""illuminance"":6,""linkquality"":7,""occupancy"":true}"
2019-08-26 21:51:35.771000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 21:51:47.160000+00:00,"{""illuminance"":6,""linkquality"":18,""occupancy"":true}"
2019-08-26 21:51:47.173000+00:00,"{""illuminance"":6,""linkquality"":18,""occupancy"":true}"
2019-08-26 21:51:55.155000+00:00,"{""illuminance"":6,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:51:55.170000+00:00,"{""illuminance"":6,""linkquality"":10,""occupancy"":true}"
2019-08-26 21:53:25.167000+00:00,"{""illuminance"":6,""linkquality"":10,""occupancy"":false}"
2019-08-26 21:59:01.025000+00:00,"{""temperature"":23.95,""linkquality"":18,""humidity"":69.18,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:59:01.076000+00:00,"{""temperature"":23.95,""linkquality"":21,""humidity"":69.81,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 21:59:01.077000+00:00,"{""temperature"":23.95,""linkquality"":21,""humidity"":69.81,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 22:01:05.269000+00:00,"{""description"": ""Lisboa (G.Coutinho) @ 2019-08-26T21:00"", ""windspeed"": 15.5, ""pressure"": 1015.0, ""humidity"": 69.0, ""temperature"": 21.8, ""precipitation"": 0.0, ""winddirection"": ""Sudeste""}"
2019-08-26 22:01:12.011000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":false}"
2019-08-26 22:01:12.012000+00:00,"{""illuminance"":6,""linkquality"":13,""occupancy"":true}"
2019-08-26 22:01:24.665000+00:00,"{""illuminance"":8,""linkquality"":5,""occupancy"":true}"
2019-08-26 22:01:24.683000+00:00,"{""illuminance"":8,""linkquality"":5,""occupancy"":true}"
2019-08-26 22:02:54.684000+00:00,"{""illuminance"":8,""linkquality"":5,""occupancy"":false}"
2019-08-26 22:21:42.139000+00:00,"{""temperature"":23.78,""linkquality"":21,""humidity"":70.37,""pressure"":1010.5,""battery"":100,""voltage"":3005}"
2019-08-26 22:30:20.312000+00:00,"{""illuminance"":7,""linkquality"":10,""occupancy"":false,""battery"":100,""voltage"":3045}"
2019-08-26 22:33:32.436000+00:00,"{""contact"":true,""linkquality"":36,""battery"":100,""voltage"":3035}"
2019-08-26 22:53:31.444000+00:00,"{""temperature"":23.78,""linkquality"":18,""humidity"":70.37,""pressure"":1010,""battery"":100,""voltage"":3005}"
2019-08-26 23:01:05.357000+00:00,"{""description"": ""Lisboa (G.Coutinho) @ 2019-08-26T22:00"", ""winddirection"": ""Sul"", ""precipitation"": 0.0, ""windspeed"": 15.1, ""temperature"": 21.3, ""humidity"": 71.0, ""pressure"": 1015.5}"
